text,label,binary_rate_change_result
역시 #@물질적산물.교통수단.자동차#답네ㅋㅋ,1,1.0
니가?퍽이나ㅋ,1,1.0
음식물 쓰레기를 먹는 거 같아요.,1,0.0
피자 시킨지 꽤 된거같은데 왜 배달 안오지?,0,0.0
어차피 #@# 삽질 하다가 월드컵 가지도 못할 걸,1,1.0
"야 그거 진짜 미쳤더만,, 근데 아직도 구속 안됐대",0,0.0
작년에 우리과 선배 대기업갔대,0,0.0
지도 똑같이 당해야 정신차림 아주 굿굿,0,1.0
갑자기 미세먼지가 장난아니지??,0,0.0
머리도 안 감고 다니고 냄새도 너무 난다,1,1.0
ㅋㅋ다리는 길걸?,0,1.0
면상이 젓갈처럼 비릿하게 생겼어,1,1.0
너 미쳤냐?,0,0.0
볍신 아다색희  입만 살았나 ;닌 익사할 일 없겠다 조디만 물 위에 둥둥 떠다니겠노,1,1.0
쟤는 얼굴도 구리면서 여자 보는 눈은 더럽게 높네,1,1.0
저런놈 거를려고 하는게 혼전동거인데 겪어놓고 결혼하시게요?,1,1.0
나는 네 얼굴 볼 때마다 깜짝 놀라,0,1.0
여기 cctv없어서 아니라고 잡아때면 됨,1,1.0
댓글들 꼬라지 봐라,1,1.0
"응, 과연 효과가 있을까?",0,0.0
저 여자는 사진 찍을 때 늘 엉덩이를 빼더라,0,0.0
콘돔은 미성년자도 살 수 있대,0,0.0
너같이 공감능력 떨어지는 애 보면 인류애 박살나,1,1.0
남자들 생각이 다 그래??,0,0.0
주워온 자식들 아니냐?,1,1.0
저런놈이 감빵에서 평생 썩혀야지 벌써 출소라니,1,1.0
어제 야구 보러 갔다 왔다며?,0,0.0
테이블 순환이 빨라야 가게가 잘 되지,0,0.0
머가리 텅텅 비었냐?,1,1.0
오빠 아까 그 여자 누구야?,0,0.0
새로운 시대에 이렇게 인권 감수성이 떨어지는 것은 부끄러운 줄 알아야 하지 않니?,1,1.0
저 대머리 아저씨는 줏대가 없네,1,1.0
"퇴사하고 싶은데, 무서워서 못 하겠어 ㅠㅜ",0,0.0
짝짖기 프로그램 봤어?,0,0.0
그 정도면 인정ㅋㅋㅋ선생님 찾아가서 피떡을 만들어 드려,1,1.0
"응, 안 그래도 궁금해서 물어보려고 했는데!",0,0.0
진짜 이기적인 사람들 많더라;;,1,0.0
너같이 죽어야 될 사람이 죽지 않고 살아있다는것도 지혜가 없는거지,1,1.0
아니 못 들어봤는데 무슨 내용이야?,0,0.0
아니 니가 더 멍청이 말미잘,0,1.0
그러게 술 마시고 싶은 날이야.,0,0.0
쫄쫄이 입고 자전거 타는 사람 웃기지 않냐?,0,0.0
가요제도 죽 써놓고 실력 다 들통났네,0,1.0
뒤 안 구린 사람 어디 없나~,0,1.0
#@#은 쓰잘데기 없는 나라다. 그냥 없어지는게 낫다.,1,1.0
너 거지같이 구질구질한 건 여전하구나..,1,1.0
여기 세번짼데 무슨 말씀을요,0,0.0
"미관용도 아니고, 사회화도 안 된 눈을 가지고 계신데 제가 쓸모없는 신체 기관을 하나 없애드릴까요?",1,1.0
와 님 글 자주 읽으니 친한 느낌이 들어요,0,0.0
좀 있다가 배 꺼지면 먹어야지,0,0.0
도대체 몇 명이 죽어야 정신차릴지 기레기들 정신차려라,1,1.0
평생 조연만 하다 뒤지겠지,1,1.0
역시 #@#는 말이 필요 없어,1,0.0
인천은 원래 변태 집단 사는 데라 걸러야되는 동네임,1,1.0
뭐래 트위터로 욕 박으니까 탈퇴한 거임 알고 말해 ㅉㅉ 어떻게든 쉴드 치려고 하는 거 티남,0,1.0
"실제로 고생하는 애들은 쥐꼬리만한 월급 주고, 보급도 쓰레기만 주면서 골프치러 다니고 돈 펑펑 쓰는 건 오바지.",0,1.0
진짜 인중 한대씩 치고 싶은거 겨우 참았음 진심으로,1,1.0
"글쎄, 지금으로 봐선 쉽지 않을걸.",0,0.0
그지들은 옷 하나 사서 몇년을 울궈먹네 구질구질한 것들 ㅋㅋㅋ,1,1.0
방구석에서 댓글이나 쓰는 주제에 심오한 척 오지네,1,1.0
머가리에 우동사리만 들었냐?,1,1.0
너희 반에 못 사는 애들 많다며?,1,0.0
민폐도 저런 민폐가 없다 ㅋㅋ 겁도 없고 정신머리도 없고,1,1.0
"아니, 세 시간이나 흥정하고 그냥가? 처음부터 그냥 가버리던가 하지. 놀려?",1,1.0
싱싱한 여자 불러서 끼고 노는 노래방이 진짜 재밌는데,1,1.0
근데 그렇게 열심히 하는 게임조차도 초렙인 게 현실 ㄹㅇㅋㅋ,0,0.0
눈 앞에서 멀쩡히 보고 있는데 들고 튀어 버리네.,0,0.0
그냥 두 좌빨 우빨 싹다 멸종시켜야 돼,1,1.0
네가 생각한 거 입밖으로 꺼내는 순간 저세상갈 줄 알아라.,1,1.0
어릴 때부터의 습관이야,0,0.0
원래대로라면 그 동생이 처벌받아야 마땅하지.,0,0.0
나 하루종일 잠을 못잤어,0,0.0
딸배들 속도위반으로 달리는 건 미개해서 그런 거 아니냐?,1,1.0
거기 사는 인간들은 하나같이 갑질 본능에 충만하다니까,1,1.0
선생님이 뭔데 간섭질이에요!,1,1.0
나는 왜 태어났을까,1,0.0
내 눈이 어때서. 그러는 너는 얼마나 잘났는데?,0,0.0
저런 짭새놈들 다 처벌해야 함,1,1.0
저 남자는 남자치고 참 곱게 생겼다.,1,0.0
주변에 여자 지인 없는 거 티나네 … 뒷담하는 거 보면 걍 친구도 없어 보임,1,1.0
꿔바로우는 처음 들어봐.,0,0.0
책상을 정리해두어도 순식간에 IT 기기들로 가득 차네요. ㅠㅠ,0,0.0
내가 아이스크림 사왔어~,0,0.0
"처벌받을 일을 사퇴로 퉁 치며 사기 치는데, 낫긴 뭐가 낫냐?",1,1.0
진짜 이래서 공익 공익한다 정신머리라도 똑바로 박혀있어야지 그냥 걸어다니는 지방이네,1,1.0
간섭하지마 담배빵 놔버리기 전에,1,1.0
요즘은 유기견 입양하자는년들이 입양할때 책임비라고 돈을쳐받더라?,1,1.0
"너네 학교 규정 빡셌다며, 그래서 그래?",0,0.0
이번에 #@인간및인간집단.인물.방송인.여성#이 영국으로 유학 간다고 하더라 개 부러움,0,0.0
그거 그냥 끼부리는거임 여우같은련들,1,1.0
본인 격이 낮은데 그래봤자 아닐까 싶다,1,1.0
여자들은 불편해~ 하면서 여우짓하고,0,1.0
같은 눈 찢어진 원숭이들끼리 난리네.,1,1.0
말을 모친 사망한 것 마냥 하는 건 역시 일베에서 인성 교육 받은 20대 남 답다,1,1.0
수술 후 마취 상태에서 우리 엄마가 했던 말이 자꾸 머리속에 어지럽혀,0,0.0
햄스터 전자레인지에 돌리려고 하는데 ㄱㅊ?,1,1.0
ㅠ재 #@#에 나 아는 애들 많은데 쪽팔린다,0,0.0
마약은 인생 망치는 길이 아닌가.,0,0.0
그럼 #@인간및인간집단.인물.정치인.여성# 때로 돌아가고 싶니 넌?,1,0.0
외국 연예인들 파파라치 따라다니는 거 보면 토하겠네 ㅋㅋ 그에 비하면 한국은 아무것도 아님,1,1.0
그러면 뭐해 #@#한테 돈다뺏기고 #@# 바보됐는데 ㅋㅋ,1,1.0
진짜 트젠일 수도 있으니 목에 목젖있나 잘 찾아봐,1,1.0
아프리카는 다 양아치들 아닌가 왜 보는 거야,1,1.0
돈이 아무리 많아도 못생기면 여행할 때 힘듬.,1,1.0
나 요즘 얼굴 노랗지?,0,0.0
세계적으로 제일 못생긴 여자들이 한국여자들이다,1,1.0
"진짜 별로인 것 같으니, 만나지 마라",0,0.0
생각보다 해결이 쉽지가 않아서요,0,0.0
정부가 부동산 잡겠다고 하지않음?,0,0.0
결혼 안한 줄 알았는데 다녀온 거였다니.,0,0.0
국적자한테만 준다는데 왠 말이 많아.,1,0.0
어차피 대본인 거 모르는 사람 없다,0,0.0
"그냥 만사에 소화 불량 쳐 걸려서, 신경질 부리고 생리통도 오져서 주위에 엄청 민폐 끼칠 관상임.",1,1.0
아 그러고 싶은데 못이 없는 게 한이네 ㅋㅋ,1,0.0
운전하는데 오토바이 때문에 힘들어,0,0.0
누가 너처럼 정신머리없게 하고 싶은 말 다 하고 살겠냐,1,1.0
니가 평소에 죄를 많이 지은거야.착하게 살어.,1,1.0
남자가 키가 작으면 유전자가 쓰레기인 거지.,1,1.0
우리 아파트에 애들이 많이 살더라.,0,0.0
이 시국에 누가 코인노래방을 가 개념없이,1,1.0
그 남자가 베트남 여자랑 결혼했대,0,0.0
#@# 죽고 #@# 망하는 줄 알았는데 #@#도 대단하긴 하다,0,0.0
인정 그건 글래머가 아니라 살덩이인데 멍청한 계집년들,1,1.0
#@인간및인간집단.인물.인물_무정보.남성# 비행기 처음 타는 거라서 여권도 이번에 발급한 거래 ..모를수도 있지 그러지마,0,0.0
나 같으면 짐 정리 해놓은 거 다시 다 풀어놓았다,1,0.0
직업에 귀천이 없다고 누가 그러냐? 판사랑 배달부랑 같냐?,1,0.0
여기서 문제! 너는 엄마가 없을까요? 아빠 가 없을까요?,1,1.0
그래 남녀평등이면 똑같이 남자 전용칸도 만들어야지.,0,0.0
문재앙도 조져놨지만 정권 교체가 답이라고 부르짖는 너도 답은 아니야,1,1.0
"군대 가기 싫은데, 군대 안 갈 수 있는 방법 없나?",0,0.0
66 사이즈 입는 게 여자냐?,1,1.0
야 그냥 이용해 그럼.,0,0.0
과거가 안 좋은 사람들이 많긴 하더라고.,0,0.0
나 어제 원나잇 했어,0,0.0
틀딱 먼저 백신 맞춰준다는 게 말이 돼?,1,1.0
ㅎㅎ 네 아저씨는 책 많이 읽으셔서 이렇게 한가하고 여유롭게 댓글이나 다시나봐요?,1,1.0
아 저 유튜버는 입술에 필러 너무 많이 맞는다..,0,0.0
ㅇㅇ 너도 해봐야 알음,0,0.0
그러니까 니가 잘 알아보고 했어야지 솔직히 사기 당한건 당한사람이 잘못임 ㅋㅋ 바보야,1,1.0
알고 보면 연예계는 시궁쥐 오물 덩어리라잖아.,1,1.0
우리나라가 생각보다 GDP가 낮네?,0,0.0
그래 나 뚱뚱하다 어쩔래?,0,0.0
왜 맛있단 말야.,0,0.0
너 요즘 왜 나랑 안놀아?,0,0.0
임산부들 배 찍는 사진 흉측하다,1,1.0
답변할 가치가 없는 청원에 왜 저렇게 열심히 답하고 난리야?,1,1.0
아 ㅋㅋ 지금 OECD 국가들 중에 접종률 꼴찌면서 백신 허브국 되겠다네 ㅋㅋ,1,1.0
남초과는 너무 칙칙하더라,1,1.0
지금 내 모국을 비하하는 거야?,0,0.0
관리 좀 하지 수염 겨드랑이 털 토나와,1,1.0
야 너 진상처럼 왜그래!!,1,1.0
휴 나도 그냥 맞바람 피고 즐길까봐,0,1.0
쟤 다른 사람은 배려 안 하는 걸로 유명하잖아,0,0.0
남자들이 트랜스젠더 혐오하는 것 같지?,0,0.0
근데 모작이면서 원본보다 못그리는 건 열등해서 그런가?,1,1.0
나이 많은 배우가 자꾸 티비에 나올 땐 돈에 쫒겨서 그런 거야.,1,1.0
야구 뭔가 양아치스러움 ㅋㅋㅋㅋ,1,1.0
얘 고딩밖에 안 됐대,0,0.0
너는 말을 왜 그딴 식으로 하냐?,1,0.0
아 그 얘기 하지마라 진짜 싫다,0,0.0
카드 좀 미리 미리 쳐 꺼내놓지 틀딱ㅅㄲ들 꼭 마지막에 카드 찾는다고 ㅈㅣ랄병함,1,1.0
진짜 모친 죽은 빨갱이들이 어디 숟가락을 얹으려고,1,1.0
근데 저런 애랑 사귀는 거 이해 되냐?,1,1.0
언제 사러 가지?,0,0.0
안 그러고서야 어떻게 저렇게 살이 찌겠어,1,1.0
#@# 게임 하는애들은 전부 방구석 찐다 인듯,0,1.0
걔도 잘생긴거지 얼굴에서 나오는 느낌은 쎄하잖아,1,1.0
시멘트 너네 어머님 입 속에 넣어서 굳히게 하고 싶다 바로 내장들 표본 나올건데ㅋㅋㅋ,1,1.0
"야, 이 멍청아.",1,1.0
꼴에 살고 싶나 보네 틀딱이 어딜 감히,1,1.0
"누구보고 배신자래, 영화 볼 자유도 없냐? 이 변태 스토커 새기야.",1,1.0
호의를 베풀면 그걸 꼭 간 보다가 눈탱이치는 인간들이 너무 많음,1,1.0
야 너 부모님한테 잘 좀 해라.,0,0.0
식당이나 카페에서 마스크 착용해야함,0,0.0
위로해도 모자를 판에 그렇게까지 남 비하하는 이유가뭐야?,0,0.0
아니 애기가 좀 먹는다고 그렇게 눈치 주면 되는거에요? 여기 서비스 진짜 엉망이네 당장 매니저 나오라고 해요,1,1.0
요즘 여자들은 전부 필라테스 하고있네. 운동을 유행따라하는 홍대충새77ㅣ들,1,1.0
"솔까 그건 아니지, #@인간및인간집단.인물.범죄자.여성# 잊음?",0,1.0
댄서들도 자신만의 예술을 하는거야,0,0.0
ㅋㅋ하긴 너 주제에 그정도면 머리는 장식 수준이고 금붕어 머리랑 비등비등하겠는데?,1,1.0
가정교육 못 받은 거 티내는 너를 보면 정 떨어진다,1,1.0
그렇다고 살인자를 옹호할 수는 없지,0,0.0
남자도 화장 할 수 있지 왜 그래?,0,0.0
어휴 179에 90kg인 엄마 돌아가신 인생보단 낫지 ㅋㅋㅋ,1,1.0
왜 말을 그렇게 해서 사람 기분 나쁘게 만드는 거임?,0,0.0
저렇게는 살지 말아야지,1,0.0
"동조도 함부로 못하고, 그렇다고 무시할수도 없겠네ㅠㅠ",0,0.0
아니 안 받을래,0,0.0
이집에 와서 쌀만 축낸것 말고 한게 뭐가 있어,1,1.0
컵라면 용기에 뜨거운 물 부어도 인체에 안전하대.,0,0.0
지난 번에 갔었던 그 호스트바?,0,0.0
수능 끝나고 진짜 공허한 느낌만 있는듯,0,0.0
여잔데 니가 어떻게 경찰이 돼?,1,1.0
걔네들이 너랑 자줄 거 같냐,0,1.0
얼굴이 너무 빨간데 괜찮은거야?,0,0.0
#@##@#에서 발생한 일이야. 유족들은 백신 부작용을 의심하고 있대,0,0.0
여자들도 차타고 다닐 권리는 있어야지 ..,0,0.0
맞아. 그 분은 인트로를 참 깔끔하게 잘 쓰시는 것 같아,0,0.0
어제 늦게 잤어? 왜 그랬어.. 그래도 지각 안 해서 다행이다,0,0.0
얜 어쩌면 이렇게 음탕하게 생겼지,1,1.0
어제 어떤 남자가 번호따갔음ㅋㅋ,0,0.0
물가가 장난이 아냐.,0,0.0
어차피 취업도 안 되는데 과 입학하려고 돈 엄청 쓰잖아,1,0.0
친구도 없는 너같은 게 친구가 다인지 아닌지 어떻게 아냐 ㅋㅋㅋ,1,1.0
대깨문일 확률 99.9%,1,1.0
너 수염 일부러 길렀어?,0,0.0
그래도 방구석 백수보단 낫지 머..,1,0.0
두 남녀가 수컹수컹 하나봐 ㅋㅋ,1,1.0
그러니 더 결혼하긴 그렇지..,1,0.0
패션충들 비싼 옷에 환장했냐?,1,1.0
어휴 쟤는 그냥 랩 좀 그만했으면! 듣기 싫어 ㅋ,1,1.0
윤석열이는 1일 1똥을 싸네.,0,1.0
내말이 끼리끼리 노는 것도 꼴보기 싫어 죽겠는데,1,1.0
생각하는게 꼬람하니까 겉으로도 티가 나는 거,1,1.0
저러니까 사람들한테 욕이나 먹지.,1,1.0
사람이라도 죽었으면 어쩔 뻔 했는데?,0,0.0
내가 #@#이었으면 한대 후려쳤다ㅋㅋㅋ,1,1.0
평소 행실만 봐도 페미라며 완장질하고 다니잖아,1,1.0
조무사들이 뭐 똑바로 하는 게 있겠어?ㅋㅋ,1,1.0
건강을 위해 자전거 좀 타볼까,0,0.0
동성애 이런 거 진짜 소름끼쳐,1,1.0
저런 것들이 설치니 늙고 배 나온 중년 남자들이 젊은 여자들이랑 연애할 수 있을 거라고 희망을 품지.,1,1.0
진짜 너는 구석기 시대에서 온거같다 ㅋㅋ,0,1.0
근데 실제로 가는 사람 있을까,0,0.0
ㄹㅇㅋㅋ나 학교 다닐 때였음 저거보다 더 맞았지 엄살은,1,1.0
야 재는 맨날 저렇게 여자랑 자고 다니냐?,0,0.0
이것도 대통령이라고 뽑아 놨네..,0,1.0
달빛 기사단 출동했네,1,1.0
내가 모르는 그런일이 있었다고?,0,0.0
그 산삼을 먹어보면 눈이 제대로 뜨여서 지금 한 말을 후회할 것이오.,1,0.0
담배 피는 여자들 보면 세상 말세라는 걸 느낀다 애는 어떻게 낳으려고,1,1.0
아 저 틀니 또 일장연설 시작했네,1,1.0
남자인지 여자인지 분간이 안 가,0,0.0
돈있으면 살끼고 없으면 니가사야지,1,0.0
살려달라고 빌 때까지 뒤지게 패야지,1,1.0
너 뭘 모르는구나?,0,0.0
아 미리 말하는 데 놀리지 마라,0,0.0
맥락을 읽어낼 줄 모르니?,1,0.0
사과할께 미안타,0,0.0
아 그런가? 기발한 관점이네,0,0.0
고액체납자 우리 동네에 바글바글하네.,0,0.0
내가 너 소리소문없이 죽여준다,1,1.0
우리 개신교회는 안 그런데 너네는 이상하게 마리아나 숭배하고 사이비같이 구니까 그렇지,1,1.0
내가 올드카면 넌 똥차야,1,1.0
ㅋㅋ넌 도대체 우유에 밥을 어떻게 말아먹냐 생각만 해도 역겹네.,1,1.0
우리가 밥먹으러 간다니까 같이 나간다고 왔어,0,0.0
근손실 걱정에 닭가슴살만 먹는 헬창들아,1,1.0
왜 난 귀엽기만 한데,0,0.0
나 오늘 너무 실망해서 울 것 같아.,0,0.0
이 책들 좀 들어줄래?,0,0.0
진짜 당황해서 담당자한테 시시티브이 보여달라 하니까 없대,0,0.0
아 너 레즈비언이라 이런 내 맘 모르겠구나,1,1.0
요즘 한 반에 장애인들 많기는 많더라.,0,0.0
딱 보니까 20대 초반 같은데 돈이 어디서 났을까?,0,0.0
저거 한글 쓰는 짱퀴임 옌볜이거나.,1,1.0
그니까 또 출근해야돼,0,0.0
ㅋㅋㅋ #@인간및인간집단.인물.방송인.여성#이 구려졌으니까 드라마도 구린 거지 ㅋㅋ,1,1.0
성욕의 노예 같은 놈들 ㅋㅋㅋ,1,1.0
그런 애들은 인성 개쓰레기 노답에다가 이기적인 놈들이라 왕따시켜야됨,1,1.0
연비 잘 나오네.,0,0.0
응 너네 나라로 돌아가 조선족샛기야,1,1.0
누더기 옷을 산  개더러운 애가 있네.,1,1.0
당연하게 처 받아먹더라,1,1.0
맞아 저런 애들은 나가서 돈이나 벌었으면,1,1.0
정신나갔어?머리 다 주뜯어뿐다,1,1.0
또 열폭하는 거 봐라.,1,1.0
맞아 상폐 아줌마들이 무대 차지하고 있으니까 싱싱한 애들이 못 올라오잖아,1,1.0
레깅스 유행한다고 너무 아무나 입네,0,0.0
넌 돈도 없고 못생겼는데 쟤 정도면 감지덕지 해야지,0,1.0
"아이고, 살다살다 장난감도 아니고 무생물 반죽이 사람 가린다는 헛소리를 다 듣네",1,1.0
남자 배우들이 다 얼굴이 빻아서 그런 거 아니냐?,1,1.0
내가 고쳐볼테니까 기회를 주라,0,0.0
라이브는 기대한 것보다 별로더라구요.,1,0.0
딱보니 당구 칠 줄 모르는 ㅅㄲ네,1,1.0
이번에도 예전처럼 솜방망이 일 줄 알았는데,0,0.0
어깨가 아주 미끄럼틀 타도 되겠더라 그 몸으로 어딜 싸돌아다니는 건지,1,1.0
잘 사시는 분들이 왜 그러신대?,0,0.0
쥐꼬리만큼 수입 약속 해놓고 기사 올리네,0,1.0
둘이서 딱 인원수만큼 시키면 이분들 뭐가 남겠어~,0,0.0
매일 남자들한테 정자 리필받는 년이라 원나잇해서 아빠를 모른대,1,1.0
난 왜이렇게 괴상하고 흉하게 생겼을까?,1,1.0
그런 인간은 도대체 어떤 생각을 하고 사는 걸까?,0,0.0
어우 진짜 왜저러는거야. 별꼴이야.,1,1.0
그남들 수준 뻔하지,1,1.0
"더위먹고 죽는 게 빠를까, 아니면 백신 맞고 마루타처럼 부작용에 시달리는게 빠를까",1,1.0
낳으면 장애 확정인데 무뇌인가?,1,1.0
니 보잘 것 없는 인생보단 나으니까 입 다물어라,1,1.0
중국에서 #@# 표절했잖아.,0,0.0
저렇게 용을 써봐라 내가 뽑아주나,1,1.0
시켜먹지를 말아야겠다,0,0.0
느개비 닮아 방구석에만 찌그러져 있는 너보단 내가 나아,1,1.0
제주도 태풍 때문에 마트가 텅텅 비었대,0,0.0
"그래도 아직 코로나 시국인데, 공인이면 신중했어야지.",0,0.0
사건 터지면 몰랐다고 말하라고 선배들이 알려줬니?,1,0.0
저런 애들 왜 사형 안시키는 거임 사형을 이럴 때 안하면 언제 한다고..,0,0.0
돈 많잖아! 그리고 영화 주연은 꼭 그 불륜녀 주니까!,1,1.0
이러다 50년 지나면 오피녀들도 위안부 대접받겠네ㅋㅋㅋ,1,1.0
당신 부모가 불쌍하다고요 ㅋㅋ,1,1.0
맞아. 좀 아쉬운 결정이었던 거 같아.,0,0.0
난 계속 범죄 저지르는 사람은 계속 감방에서 살아야 한다고 생각해,0,0.0
못생긴게 냄새도 나?,1,1.0
한 번만 지켜보자 ㅋㅋ,0,0.0
ㅋㅋ 북한 방송 ㄹㅇ 싸구려 촌티 팍팍 남.,0,1.0
늙은 선생님들은 요즘 아이들의 문화를 모르잖아,1,0.0
저나이먹고 왜 이런거하지 정신연령이 어린가 ㅋㅋ,1,1.0
남자들 빡촌 다 한 번씩은 가보는데 지는 깨끗한 것처럼.,1,1.0
성기 제거할 성의도 없으면서 무슨 트랜스젠더야?,1,1.0
이번에 신입사원 한명 들어온다던데? 들었어?,0,0.0
하긴 자기가 뭐라도 되는것처럼 이사람 저사람한테 시비거는거 보면 좀 그래,0,0.0
그정도로 간절하냐?,0,0.0
카페 일은 할만 해?,0,0.0
사회생활을 안해본 티가 나네,0,1.0
그냥 해군 폭격 연습장 삼아서 저기 있는 인간들 싸들이 재로 만들어버려라,1,1.0
너 마스크 쓰고 있는데? 그게 내 냄새냐 니 하수구 냄새지,1,1.0
그런 정신 나간 퀴어충들을 순수한 아이들이 보고 충격받으면 안 되잖아 ㅋㅋㅋ,1,1.0
오늘 날씨 완전 춥더라 뭘 갑자기 추워지네..,0,0.0
정신병들은 치료를 받아야하는데 ㅋㅋ,1,1.0
"그러니까, 너무 역겨움. #@# 게이 클럽에나 가라 ㅋㅋㅋ",1,1.0
메갈들은 자기들 빻은 와꾸는 생각도 안 하나?,1,1.0
인생의 전부는 아니지만 한명도 없는 너보단 내가 낫다는 건 알아,1,1.0
그렇게 야비한 관종은 인간 말종이라 무시해도 됨 ㅋㅋㅋ,1,1.0
#@인간및인간집단.인물.정치인.남성#도 별로지만 #@인간및인간집단.인물.정치인.남성#이 더 싫다,0,1.0
능력도 없는데 빚내서 집 산 놈들은 당해 봐야 해.,1,1.0
나라에 1도 도움 안되는 버러지가 그렇게 말하니 기가 막히네,1,1.0
한 가지만 시키세요.,0,0.0
야 넌 진짜 뚱뚱하다,1,1.0
어떻게 아내를 죽일 수 있지.,0,0.0
스플링쿨러는 장식인가?,0,1.0
내 건강문제는 내가 알아서 할게,0,0.0
민초? 치약맛 초코 잖아ㅋ,1,1.0
목걸이에 피어싱했으니까 여자 아니야?,1,0.0
아니 안 아픈데?,0,0.0
여자애들은 이래서 문제야. 왜 이렇게 감성적이냐?,1,1.0
다른 나라를 공격해서 이길 생각을 해야 하는데 방어만 하는 패배자 심리가 국민성에 심어져 내려왔거든.,1,1.0
그렇겠지?? 성 교육은 다 해주겠지,0,0.0
그게 어떻게 읽으면 그런 의미야?,0,0.0
그게 암묵적 동의면 트럭에 밟혀 죽는 것도 암묵적으로 동의한 거 아님?,1,1.0
"ㅋㅋㅋ 다 선게 5cm라고? 얼굴이 아깝다, 야 헤어져 니 손가락으로 쑤시는게 더 낫겠다",1,1.0
초졸보다 못한 사람들이 간혹 있음,1,1.0
제발 입국 좀 막아라. 변이 생길 때마다 뒷북치지말고,1,1.0
저런 광고 띄워놓는다고 연락이 오겠냐.,0,0.0
두 달 전만 해도 #@인간및인간집단.인물.정치인.남성# 빨던 사람들 다 어디로 도망갔노,1,1.0
#@인간및인간집단.조직및단체.연예기획사# 진짜 망했으면 좋겠다 체계는 없고 몸짓만 부푼 회사 수준,1,1.0
너네가 추종하는 권력은 이제 끝이 보인다,0,0.0
너 같이 나이값못하는 소수의 돈 놈때문에 정상적인 다수의 남자들이 욕먹는거지 개빡치네,1,1.0
야 혹시 너 장기자랑할 줄아는거 있니?,0,0.0
여자애들은 생리할 때 왜 이렇게 예민해?,1,0.0
뜯는 게 어려서부터 습관이었나봐.,0,1.0
난 너처럼 한가하지가 않아서 운동할 시간이 없는데 어떡해ㅠ,1,1.0
코인하는애들은 돈버리겠다는건가?? 멍청한놈들이라니까,1,1.0
걔넨 지능이 딸려서 할 줄 아는 게 그거 말곤 없어,1,1.0
와 이시국에 여성칸을 다시 만들었네. 똥푸산 답다.,1,1.0
근데 K-선지공장은 해택 주면 차별이라자너 ㅋㅋㅋ,1,1.0
유기동물에 프레임 씌우는 거 너무 싫다.,0,0.0
난 도무지 #@인간및인간집단.인물.방송인.여성# 왜 쓰는지 모르겠더라,1,0.0
야생동물로 다시 태어나,1,0.0
2차가해 작작 해라.,0,0.0
"조장님, #@인간및인간집단.인물.인물_무정보.남성#씨 연락이 안 되는데 어떻게 하죠?",0,0.0
돼지야 또 먹게? 진짜 한심하다 ㅋㅋ 거울 안보니 ?,1,1.0
저건 진짜 반칙 아니냐,0,0.0
그런 것들은 가만히 냅두면 안돼,0,1.0
그 종교가 뻔하지. 다 똑같은 것들이야,1,1.0
걔네들한테도 좋고 우리한테도 좋잖아,0,0.0
딸치고 사정할때 내 손에 잦물이 묻는게 어떻게 하냐?,1,1.0
야 더운데서 일하는 현장직들 대단하지 않냐?,0,0.0
꼴초야?,1,1.0
얼굴은 예뻐도 거기에서는 냄새날듯,1,1.0
왜 다들 뭐라하던데,0,0.0
이제 곧 암호화폐가 떡상한대,0,0.0
누가 진짜 조작이라도 하는 건가?,1,0.0
"농촌 돕기 한다고 옥수수샀는데, 다 썩어서 왔어ㅠ",0,0.0
몇번씩 우려먹는지 모르겠네,1,0.0
자기 일에 열심히 하는 건데 왜 비하해,0,0.0
아닌 거 같은데 유학생들도 있잖아.,0,0.0
어쩌라고. 니 꽃 취향 하나도 안 궁금하고~,1,1.0
#@#처럼 세 보이고 싶어서 그래 본 거래.,0,0.0
"네, 저는 40대예요",0,0.0
명색이 성인물이면 은밀한 부분이 좀 나와야지 볼 게 없쟎아,1,1.0
드라이브 가고 싶다,0,0.0
찢어 죽여도 시원치 않은데 말이야..,1,1.0
뭔지 궁금한데 알려 주라.,0,0.0
너 아무리 화나도 그런 식으로 말하면 어떡하니,0,0.0
행동 하나 하나 아이유 쳐 따라하는거 지네들이 따라하면 똑같아지는줄 아나 ㅋ 걍 못배워먹은 새77ㅣ같음,1,1.0
난 7시 30분에 출발하는데 넌 좋겠다.,0,0.0
누가 고졸 사무직을 뽑냐?,1,1.0
교장은 무슨 생각으로 학교에 저런 애를 받았대,1,1.0
사비는 안 받고 대출로만 가능하게 하자,0,0.0
분명히 여자랑 술 마셨는데,0,0.0
걔 이번에 외국으로 워킹홀리데이 간대,0,0.0
돈 못 벌면 몸 좀 굴려서 돈 벌면 되는거고 ㅋㅋ 맞제,1,1.0
쟤 왜 자꾸 훌쩍거려 시끄럽게,1,0.0
남의 아파트 커뮤니티 시설에 그냥 무임승차하는 거잖아요 도둑놈이랑 뭐가달라요?,1,1.0
그래! 너 노땅맞으니까 무덤속에 들어갈 준비나 해라,1,1.0
오늘 얼굴이 상당한데?,0,0.0
불가능한 꿈을 꾸면서도 어떻게든 행복 회로 돌리는 버러지들,1,1.0
ㅋㅋㅋ그니까 고작 애 인성 교육 하나 시켜달라고 할 정도로 경찰이 한가해 보였는지 원,1,1.0
나도 빨리 결혼하고 싶다~,0,0.0
어떤 사람은 음주운전해도 안걸리던데 왜 내가 음주운전하면 잡냐? 그러니 나도 죄가 없어 이런논리냐? ㅋ 좀 배워라.,1,1.0
