text,real_label,wrong_label
지들집에나 쳐 받으라지,3,1.0
저 채널은 뉴스에서 이제 여론 조사 결과 조작까지 하네?,1,0.0
딱 반년만 기다렸다가 죽는 걸 추천할게,4,1.0
일본 아이돌 무대 보면 수준 너무 낮아,1,0.0
"5분,10분이면 모르겠는데 2시간은 양심이 있긴 하냐?",0,1.0
야 나 진짜 오늘 잣같은 일 있었어 들어줘 ㅠㅠ 아 십알 야마리 없는 색희,0,1.0
저런 부류들은 물리적 거세가 답이다,3,1.0
남은 뇌도 빨아먹어 줘야함,4,1.0
찐따는 게임 1도 모르는 니련이고요,0,1.0
그래서 요즘 #@#사는 #@#들 때문에 #@#라 하잖음.,3,0.0
나머지 일은 못난이들한테 시켜,2,1.0
길가는 초등학생들 앉혀놓고 일 시키는 게 더 편하겠어,0,1.0
아니 그냥 눈 앞에서 사라져서 머리 박고 죽어라,4,1.0
그쪽은 일로 엮인 여자랑 호텔에서 업무를 보는가보죠?,6,0.0
이건 드라마니까 저런 전개로 가지 현실에선 절대 불가,1,0.0
유교같은거 더이상 쓸모도 없음 패악질하면 똑같이 두들겨 패고 연끊어야함.,4,1.0
도낀개낀 오십보 백보~,0,1.0
이제는 새로운 게임할 힘도 능력도 지능도 없어서 어쩔 수 없어,1,0.0
그거때문에 요새 잠 못자서 스트레스 너무 받음,1,0.0
저 년 머리끄댕이를 잡고 끌고와서 피해자들한테 한 대씩 맞았으면 좋겠음,4,1.0
흑인이랑 결혼하는 여자는 백퍼 문란한 여자야,2,1.0
쟤네 자매는 극성팬들이 욕먹이는 듯?,0,1.0
차를 선물받았다고는 못하니까 한단말이 존심 상하게 중고차를 샀대.,1,0.0
소원이니까 딱 한 번만 나랑 자줬으면 좋겠다,6,0.0
나한테 하는 말이 아니어도 기분 개 잡치지 않냐?,0,1.0
이제껏 일하고 겨우 허리 폈구만. 괜히 시비야. 너나 꾀부리비말고 일해.,2,1.0
요즘애들은 조언 좀 하면 틀니라고 뭐라그러더라,1,0.0
ㅋㅋㅋ 술을 마시지를 말던지 진짜 ㅋㅋ,1,0.0
저 여자랑 하면 떡감 장난 아니겠다,6,0.0
너잖아 너.,1,0.0
나라가 패망의 길로 접어들고 있어,0,1.0
슈밤 #@# 개인 정보 털렸네.,7,0.0
사진 보자마자 육성으로 욕 나오긴 오랜만이네,0,1.0
남친도 없는데 할일이 뭐 있겠냐?,0,1.0
ㅋㅋ쟤 알고보니 고아원 출신이었대.,2,0.0
착한 짱깨는 죽은 짱깨라고,3,0.0
나이차이가 뭐가 중요하누 얼라도 아니고,1,0.0
저 여자 성기에 손가락 겁나 쑤셔넣고 싶다,6,0.0
"그러니까 멍청한데, 거기에 어설프게 정치질도 한다는거네",0,1.0
이 응큼한 것 다 벗고 기다려,6,0.0
나같으면 할로윈 때 장식한다고 그 고생하고 욕 먹을 거면 걍 안 하고 욕 먹을래 ㅋㅋ,0,1.0
그깟 히잡 벗겨지는 게 뭐 대수라고,1,0.0
짱구가 여자들 성추행 하는거 보면 뒷목잡고 쓰러질듯,6,1.0
박아주는 남자한테 성기 사이즈 물어보면 되는 거 아님?,6,0.0
불끈불끈하더라 ㅋㅋㅋㅋ,6,0.0
생체오나홀 구함,6,0.0
역시 남잔 뭐든 게 빠르구나 도태도 빠르고 죽는 것도 빠르고,0,1.0
입대 한지 두달 이나 됐는데 아직도 다나까 못하고 요자 쓰고 있어,0,1.0
자기가 자식을 죽여놓고 그걸로 돈 구걸을 하다니.,0,1.0
말로 해서 못 알아먹는 것들은 때려 죽여야 돼,4,1.0
알지ㅋㅋ어제도 보면서 딸따리 쳤는 게 아무리 이뻐도 나한테는 딸깜 아줌마임,6,0.0
돈은 있는데 마음은 가난한 애네,0,1.0
사기꾼 범수가 재산 50% 사회기부도 서민들을 속이기 위한 계략이다 근본 사기꾼은 변하지 않는다,0,1.0
가난한 동네 애들이 문제가 많은 게 괜히 그런 건 아니지,3,1.0
배때지에 칼 쑤셔넣고 싶다,5,1.0
이쁜 팬이랑 자는 게 흔한 것 같기도 함,1,0.0
그렇게라도 인싸흉내를 한 번 내보고 싶으셨던거겠지 뭐,0,1.0
글을 보내고 자살하면 돼.,0,1.0
니가 가라면 가고 오라면 와야 되냐?,3,0.0
"너 먹다 뱉은 거 말고, 새 걸로 해 줘.",1,0.0
저는 여자 따먹는걸 잘합니다.,6,0.0
"맨날 2,000원짜리 커피집와서 수다나 떨고 ㅋㅋ",0,1.0
뺄 거면 진작 뺐겠지~,1,0.0
보는 내가 다 질려서 느끼해 ㅋㅋㅋ,0,1.0
백마 몸매 개지리네,6,0.0
여자들도 하잖아 서로 왜이래,1,0.0
우리 같은 정상인들이 장애인들을 이해해줘야지 뭐,2,0.0
와 어제 술 취해서 택시 탔는데 그지깽깽이 됐다,7,1.0
이게 나라야?,1,0.0
그렇게 해서 언제 돈 벌어서 성공해?,1,0.0
너네 할아버지 홍삼캔디 5일 압수해서 발작오게 만든다?,7,1.0
영감이 알려준 정보 덕에 최사장집 쉽게 털었어.,5,0.0
입양문화도 친자식처럼 대해주고 역시 대국이야. ㅋㅋㅋ,1,0.0
오늘 담임 쌤 뒤태 개꼴리게 생겼다,6,0.0
대학생 신분이라도 가져 보고 싶어서 다니시는 건가?,1,0.0
훌쩍거린다고 공부도 못하게 하는 너 같은 이기적인 련들 진짜 무섭다,0,1.0
말하는 꼬락서니 봐라,0,1.0
패드립 할 시간에 냉장고 청소나 해라,0,1.0
돈 가지고 싶어서 왈왈거리는 애들 직관 하고 있으면 얼마나 재미있을까,0,1.0
뭐만 하면 영상 찍어서 신고한다고 하니까 뭔 말을 못 하겠음 세상 법이 자기들 편한 대로 돌아간다,0,1.0
"빨갱이 나라니까 자아비판도 해야지, 얼마나 게으르고 무능하면 거지가 되는지...",0,1.0
여기서 바로 벗고 보여줘,6,0.0
생각해보니 저거는 그냥 과거의 허위 미투 운동 아니냐?,1,0.0
돈이 없는건지 안사줘,0,1.0
근데 내가 뭐 틀린 말 했냐? 그럼 놀지를 말든가 나와서 징징대면 뭘 어떡해야 하는데?,0,1.0
이게 소금찌개야 된장찌개야?,1,0.0
니같은 애랑 친구였다니 역겹다,0,1.0
여자들은 꼭 생리인 티를 팍팍 내잖아,1,0.0
인정 저런 영화는 뭐하런 만드냐 더럽게,0,1.0
쟤는 몸매빼고 할줄 아는게 아무것도 없네 어떻게 가수가 됏지?,0,1.0
엄마가 바람이나피고 집에 늦게들어오고 하니까 맞은거지,0,1.0
두부 사오라니까 순두부를 사오면 어떡해?,1,0.0
어 불쌍하긴 한데 좀 더럽고 그러지 않았어 넌?,2,1.0
내가 직접 물리적 거세해줄게,4,0.0
진짜 운전 개 같이 한다 너 운전 발로 배웠냐,0,1.0
그럼 그걸 참던지 나가서 운동을 해 집에서 박혀 있지만 말고,0,1.0
그럼 안 바쁘게 행사를 준비할 수 있니,1,0.0
타이어나 잘 만들지 원...,1,0.0
그래도 매일 영계먹고 몸보신해서 좋긴 하겠다~,6,0.0
더럽게 뭐라 그러네,1,0.0
#@물질적산물.상품.식품# 광고 ㄹㅇ 약빨고 만들었네,0,1.0
여자는 반대로 너무 마르고 얼굴을 크고 눈은 찢어졌고..,1,0.0
저렇게 덜 떨어진 애랑 사귄다고?,0,1.0
꾸며봤자 주름만 자글자글 한데,0,1.0
주인 바로 구속시키고 징역 살게 해야 돼.,0,1.0
나는 여자고 남자가 좋은데 남자를 엉망진창으로 따먹고 임신 시키고 싶어.,6,0.0
남자들아 나도 남잔데 키 큰 거랑 거기 큰 거랑 뭐가 나음?,6,0.0
너 그거 내일까지 안 지우면 손톱 확 다 뽑아버린다.,4,1.0
매번 뇌에서 나오는대로 싸대니까 짱나잖아.,3,1.0
왜 너도 찔리니?,1,0.0
출산률 막창나서 학생도 없을텐데 연금 없애든가 연봉 줄여라,0,1.0
국회 영상 보니까 개콘 망한 이유 알겠더라,1,0.0
그럼 나는 흑마 한번 땡겨야지,6,0.0
사장 길가다가 살인범한테 토막살인 당하면 좋겠다 뷩싄,0,1.0
이왕 이렇게 된 거 지지자들 대상으로 실험하자 어차피 실험해도 지지할 거임,0,1.0
피해의식 장난 아니네.,0,1.0
하긴 스포츠랑 키보드 마우스만 움직이는 인간들과는 다르긴 하지 ㅋㅋ,0,1.0
아 과제개 많다,7,0.0
너는 전화하면 좀 착하게 받아주면 어디 덧나냐?,0,1.0
성매매가 왜 불법인거야? 돈 필요하니까 몸 팔고 몸 필요하니까 사는건데 왜 불법이야 ?,0,1.0
이런 범죄는 죄다 전라도 출신이더라,2,0.0
난민이 범죄란 범죄는 다 일으키고 다니는 데,2,0.0
어린 여자 중에 생리할 때 하고싶다는 애들이 겁나 많은데 무슨 소리임ㅋㅋ,6,0.0
시청자들한테 받은 돈으로 걔네도 남자친구랑 공휴일에는 모텔에서 쉬어야지,6,1.0
스벌 왜반말이요 퀵이라고 하대하요,7,1.0
엥 그런 짱깨 영화가 명작이라고?,2,1.0
사기꾼들도 그런 사람들한테 털어갈 돈이 있는가 모르겠네ㅋㅋㅋ,0,1.0
"저것들 중에 뼈속까지 혐한 걸린 인간들 많을 텐데, 그냥 색출해서 일본 수출했으면 한다.",0,1.0
네가 사회생활을 안 해봐서 모르는 거야.,1,0.0
어떤 허로우자석놈이 우리 동생 팻어,7,0.0
사람들 불편하게 올려다 보게나 하고 예의가 없네.,0,1.0
오 지금 당장 사러갈게,5,0.0
너 곰돌이 푸에 감성글귀 프사지?,1,0.0
근데 굳이 연애하겠다고 어중이 떠중이 만나기 싫으니까 안 만나는 거지,0,1.0
어떤 식으로든 자기 불편한 게 직원 인권보다 더 중요하다는 깡패인거지,0,1.0
나한테 한 대 쳐맞고 싶냐?,4,1.0
코로나 때 대면예배 강행하는 교회들은 무슨 생각이냐,3,0.0
"아니, 본인이 잘못해놓고, 이 뻔뻔함은 뭐지…",1,0.0
에휴 지리 공부 안했냐?,1,0.0
아우 저런애를 데리고 뭘하라는건지,0,1.0
ㄹㅇ 친구가 말도 안 되는 논리로 사람 맥이는 성격이네,0,1.0
딱 지금 너 정도가 보기 좋은 몸이니까 다이어트 안 해도 돼,0,1.0
좋소는 연차쓰면 진짜 눈치주냐,0,1.0
그래도 한 번이라도 먹어 보고 싶다 잦본 여자들 신음 장난 아니던데,6,0.0
아 그냥 다 부셔버리고 끝내고 싶다,4,0.0
잘하면 이모양 이꼴이겠냐!,0,1.0
어제 술자리에 여자가 없어서 그런지 재미가 없더라.,2,0.0
이 개판이 났는데 아직도 감싸주고 싶냐,0,1.0
뭐가 불쌍해 다 같은편인데 놔두면 앞으로 또 불란을 일을킬거라고 한명도 남기지 말고 싸그리 죽여버려야해,5,1.0
ㅋㅋㅋㅋ 빤스색깔 지리노! 포상 달달하네 ㅋㅋ 개 탱탱하다,6,1.0
그럴 돈 있으면 나 좀 줍쇼. 치킨이나 빨고 야싸 결제나 하게~,6,0.0
혹해서 들어왔는데 또 광고판이네.,3,0.0
진작 알려주지. 똥 밟았잖아.,3,0.0
연애시장에서 이혼해서 아들있는 걸 한달 만나고 말한다는 건 악질 스캠임.,0,1.0
비계 덩어리가 걸어다니는 것 같아 한 발 딛을 때마다 출렁 출렁 거리고,3,1.0
피임약 사 갈게 오늘은 생으로 한다.,6,0.0
맨날 퍼져있지만 말고 좀 움직이고 그래,1,0.0
이런글 쓰는애들 보면 정작 본인은 발전이 없음 ㅋㅋㅋ,0,1.0
스벌 그라면 팬티내려줘라 줫나 박히고온나,6,0.0
난 왜그런지 알 거 같은데?,1,0.0
지네도 전쟁으로 사과 한 마디도 안 하면서 그냥 아주 씨를 말려버렸어야지,4,1.0
저 여자는 그냥 꽃뱀 아니야?,0,1.0
지 자식이 개에 한번 물려 봐야 정신차리지.,0,1.0
수천억대 투기판을 검찰이 덮친 결과 죄다 검사 식구들만 낚여 올라옴.,3,1.0
학교 마치고 뒤질 각오해라^^,4,1.0
그래서 그런지 약간 사파리 구경하는 기분이야 ㅋㅋ,3,1.0
군 장병들한테 노마스크 집단면역 실험을 하겠다고?,1,0.0
프랜차이즈만 돈버는 치킨집을 왜 하나 몰라,3,0.0
날씬한 사람이 좋은 건 당연하잖아,1,0.0
여바로 저놈 소원대로 머리통을 잘라 성문에 걸어두거라,4,1.0
나때는 말야. 선배가 시키기 전에 알아서 했어!,2,0.0
내 말 안들으면 칼로 찌른다.,4,1.0
이주녀도 놔두면 한녀로 진화해.,0,1.0
됐으니까 링크나 보내 지금 완전 풀발임.,6,0.0
"요즘은 두 아들 팔이 하던데, 두 아들 모두 발목 작살 나서 선수 생활 끝났으면 하는 생각도 들더라",4,1.0
#@인간및인간집단.인물.방송인.남성# 소속사가 전직 조폭 출신이라더라,1,0.0
슬슬 시비 터는게 맞을때가 됐구나?,4,1.0
아 난 저렇게 몰려다니는 고딩들만 보면 짜증나,1,0.0
짱깨녀들은 기가 드세더라,2,1.0
할카스 따먹었는데 누런 냉 장난 아님,6,0.0
어차피 넌 쓸모도 없는 소추라 상관없잖아,6,1.0
말 개더럽게하네,7,0.0
"너네 돈 벌어본 적도, 써본 적도 없지?",0,1.0
페미소굴이 없어진다니 정말 좋다.,3,1.0
#@인간및인간집단.인물.정치인.남성#아? 청약저축이 뭔지 몰라? 집이 없는 사람한테 필요한거야.,1,0.0
너 과몰입충임? 왜 발작해 ㅋㅋㅋ,0,1.0
야 옷걸이! 이 옷도 좀 걸어라,1,0.0
그래도 그 사람들이 정신이상자인 건 바뀌지 않아요.,2,1.0
야 너 어디야. 내 앞에서 해 봐. 나와,1,0.0
사정은 무슨 사정..,1,0.0
ㅇㅈ 애가 정서불안으로 클거같음; 오지랖 같아도 그런건 지가 모르면 주변에서 말해줘야지,3,1.0
머라너 ㅗ그가스나가 준거지 내가 묵었나,6,0.0
그래도 불안혀.저놈들 정신에 헝거리가 없어..,1,0.0
여자들은 왜 이렇게 명품을 밝혀?,2,0.0
너 진짜 고집불통이다.,1,0.0
임신으로 유세부리는 거 지긋지긋하다,3,1.0
또?그런 단거만 먹으니까 키가 옆으로 크지,1,0.0
그니까 젊은 여배우들 먹고다니네,6,0.0
모르지? 니가 그런거 알리가 있냐 ㅋㅋ,0,1.0
뭐? 니 뭐랫노 왜 욕지껄이고 말이면 다 같은말인줄 아나,1,0.0
그냥 군대나 두 번 가지 왜 사회로 기어 나오는 거야,0,1.0
가난했던 걸로 어필하는 #@인간및인간집단.인물.정치인.남성# 너무 싫다.,0,1.0
나 28세 #@#남이고 페미니스트야,2,0.0
그럼 저를 생각하고 딸잡은적 있으세여?,6,0.0
이번에 작가가 미쳤어 완전,0,1.0
네가 뭘 잘했다고 울어?,1,0.0
팬사인회에서 한 행동 보면 답 나오던데.,1,0.0
역시 흑인들은 폭력적인 인종이야..,2,0.0
나도 몰라 내가 어떻게 앎?,1,0.0
어린애한테 저런 마음을 왜 품어.,1,0.0
지금보다 더 미개하네.  요즘 한강대학생이라치면 실종자친구집 테러당했을듯,5,1.0
그래도 그렇지 냄새나게 이런 애들을 여기에 두면 어떡해?,3,1.0
옆집 딸은 전교 일등 하더라 넌 도대체 할 줄 아는게 뭐냐? 한심해 죽겠네,2,1.0
이건 당연히 님이 문제인건데요?,1,0.0
도대체 국민들이 살라는건지 죽으라는 건지 모르겠어,0,1.0
싹둑싹둑 썰려 나가네,4,0.0
꼭 안 팔리는 년들이 그러고 다님ㅋㅋ,7,1.0
젊은 것들 본인은 안 걸린다고 떠드는 인간들 많아,1,0.0
혀로 핥은 다음에 빨면서 먹어줘,6,0.0
나 사촌 동생이 그럴 때마다 이모 몰래 뺨 때림 ㅋㅋㅋ,4,1.0
지들도 똑같이 해놓고 ㅋㅋㅋㅋ,1,0.0
위안부 할머니들 빨리 죽었으면 좋겠어,4,1.0
너 같은 애랑 일을 도모한 내가 바보다,3,1.0
어금니 두 개는 남겨 두지,4,0.0
쉽새기 어떻게든 불러내려고 나한테 계속 연락해ㅜ,7,1.0
저거 어떻게 자빠뜨리지?,6,0.0
걱정은 못해줄망정 무슨 그런 말을 하냐. 무심한 것.,3,0.0
저러고도 교수가 되고 일류대에 간거 보면 신기하지. ㅋㅋ,0,1.0
옆에 지나갈 때 발로 차서 넘어뜨렸어야 됐는데,4,1.0
#@인간및인간집단.인물.방송인.여성# 너무 이쁘다. 약간 페미끼 있는거 빼고는 전부 매력적임,1,0.0
거기 공기는 개드럽고 하천은 다 똥물이라는데 커지면 뭐해?,2,1.0
응~ 백수 주제에 훈수ㄴ,0,1.0
예쁜이들이 있는 놈 냄새는 기막히게 잘 맡더라.,0,1.0
난 똥줄 태우면서 일해도 월세 사는데,1,0.0
그러니까 난민은 인도주의고 나발이고 안받는게 최선임.,1,0.0
싹수 보일 때 바로 걸러.,0,1.0
VIP라서 줄 안 서고 코로나 검사 받은 국회의원이 있다고해,1,0.0
감방 가더라도 내 똘똘이 만족은 시켜줘야겠어,6,0.0
거기다 여성측 잘못 언급된 거 하나도 없고 걍 맞아서 죽은 피해자인 것만 나왔는데도 여자탓 하는 인간들은 뭔 생각임?,1,0.0
"뭐면 어떠냐, 어차피 망한 나라.",1,0.0
한번 해봐봐 노띵크야,1,0.0
웬만한 씨름 선수도 이겨먹을 덩치긴 하다,1,0.0
뭐래 내일 노니까 물어본거지 진짜 사고 회로가 왜그럼?  싸패냐?,7,1.0
간호사 애들은 환자 봉사 겸 가터벨트라도 해야지,6,0.0
근데 청원 올린 이유가 결국 보상금 때문이네.,1,0.0
야 너희도 치어리더 보러가잖아,1,0.0
내 친구는 여자친구 있다고 안 간다고 했다가 왕따 당했어,6,0.0
제복이라고 벗어서 못에 지혈이라도 했다면 뇌사는 막을 수 있었을지도 모른다.,0,1.0
"그동안 많이 봐줬는데, 오늘은 네 제삿날이니까 각오해.",4,1.0
누가 봐도 거짓말인 공약을 남발하는데?,1,0.0
게이들이 너네 만나주는 것도 아닌데 왜 인권 운동을 해?,1,0.0
쟤는 누굴 닮아서 저러는지 몰라..,1,0.0
아니면 클럽 스페셜 게스트나 군부대 위문 공연만 하던가,1,0.0
"못 배운 애들, 험한 애들도 많고 근처에 가기가 무섭다.",3,1.0
내가 죽을 인간도 아닌데 불길하게 이런 소리는 도대체 왜 하는 거야?,1,0.0
그래 이 멸치 추남들아 제발 씻고 선크림이라도 발라,3,1.0
전쟁 나면 도망가는 게 답임.,1,0.0
핑크녀 사랑하지ㅋㅋ 질도 거뭇거뭇 헐렁이 말고 핑크면 나 좋아서 죽는다 죽어,6,0.0
ㅋㅋㅋ ㅇㅈ 빽가 같은 거 보는 한남이면 그 자리에서 손절해야 함,3,1.0
그래도 넌 지잡대 갈 정도는 아니잖아.,2,1.0
너는 사람이 얼마나 꼬였으면 그게 그렇게 보이냐?,0,1.0
쟤 왤케 남자처럼 생겼냐,1,0.0
헛소리고 호랭이는 느리다 으스릉거리고,0,1.0
더치페이는 죽어도 킵하면서 더치 페이스는 왤케 안 해 ㅜㅜ이 더러운 추남들아,3,1.0
그러니까 그냥 기만 빨린다니까 진짜,0,1.0
니 여친 떡에 맛들렸네ㅋㅋ,6,1.0
자기 팀에 온갖 피해는 줘 놓고 피해자인 척 하는 거 진짜 우습다,0,1.0
합리적 의심을 못하면 개돼지로 전락하는 거야.,0,1.0
여기저기 다리 잘 벌리나 보죠. 스킬도 사창가 누님들 뺨치도록 지릴수도 있고,0,1.0
넌 좀 맞아야겠다,4,0.0
내 보G에 꼬튜물 묻은 얼음좀 넣어줄래?,6,0.0
우리 학교에 장애인이 얼마나 있다고 맨날 배리어프리 얘기야,1,0.0
누가 장렬하게 수류탄 하나 던져줬으면 좋겠다,0,1.0
그래도  젊어서 혹시나 했더니 역시나 그밥에 그나물이,0,1.0
이런. 좋은 구경 놓쳤네. 아쉽다.,4,0.0
ㅋㅋ너 혹시라도 반려 파리랑 반려모기 죽이면 뒤질 줄 알아라,0,1.0
백신 밀린게 이렇게 까지 길길이 날뛰면서 화낼일인가?,0,1.0
너도 주식으로 돈 까먹으면서 거기서 거기야,0,1.0
이번에 나온 연쇄살인마 너무 내 스타일이야~,5,0.0
#@인간및인간집단.인물.방송인.여성# 아들 귀가 꼭 원숭이 귀 같더라.,0,1.0
너는 거기 냄새가 최고야 병가져와봐 내가 액 담아줄게,6,0.0
똥까시 받아보고 싶은데,6,0.0
가족 유전이란건 어쩔수없자나 ㅋㅋ,1,0.0
오빠 보니까 공부해야겠다는 마음이 절로 생겨요 ㅋㅋㅋ,1,0.0
생긴게 죄지 성격은 참하고 순한데,1,0.0
여기 음식 진짜 엄청 맛없다,1,0.0
그게 문제가 아니라 #@인간및인간집단.조직및단체.정당#이 정권을 잡으면 나라가 망하는 거지,0,1.0
으 홍어 변기통 냄새 나잖아,3,1.0
연애 대상으로 몰입이 안 되잖아,6,0.0
공산국가에서 사유재산을 불리니까 까이는 거지.,1,0.0
모든 여성이 뒤로 무슨 생각할지 모르겠고 한녀 만나는 게 무섭다 이제.,0,1.0
첨에 좀 빼다가 바로 엉덩이 당기기 시작하지,6,0.0
가랑이를 벌리고 싶네,6,0.0
니도 이렇게 살면서 고마운 거 모르잖아,1,0.0
그럼 비둘기로 태어나지 그랬니.,0,1.0
그럼 먼저 걸린 놈들부터 모가지를 쳐 내야지요.,4,1.0
같이 유사연애 비벼 먹을 파티원 구함,0,1.0
저런 애들 유명해지면 한국 아이돌 다 저렇게 생긴 줄 알 거 아냐,0,1.0
그래도 저렇게 성별 구분이 안 가서야 쓸모가 있나,2,0.0
저 여자 방송국 스튜디오에 앉아서 진행만 하면서 참 편하게 돈 버네,0,1.0
내가 만약 애자로 태어났으면 자살했을 거야,3,1.0
나 무시하던 무주택 개돼지들 평생 임대주택에서 사는 거 보고 싶어서.,3,1.0
너 진짜 사람 미치게 하는 재주가 있다?,0,1.0
정신 상태가 좀 모자른 사람을 안타깝게 마주해라,0,1.0
학창 시절을 어떻게 보냈을지가 눈에 훤하네요.,0,1.0
목을 따버리기 전에 아가리 닫아라,4,1.0
너 성격 왠지 전형적인 강약약강일 것 같아,0,1.0
뭐라고 이 뭣 같은 년이,7,1.0
개한테 대줬을 수도 있음,6,1.0
가성비 챙기면서 연애하려는 것들 정말 민폐 그 자체야.,0,1.0
주먹 한 방 꺼리밖에 안되는 게 뭐믿고 까불어?,3,1.0
상상만 해도 개꼴리네,6,0.0
저 정치인은 세금을 물쓰듯이 쓰네?,0,1.0
네가 다 큰 어른의 땡깡을 못 봐서 그래 -_-,0,1.0
파오후들 냄새나니까 제발 입열지 말아줘,4,1.0
볼 때마다 뚝배기 깨고싶은 충동이 생겨,4,1.0
대한민국이 완전히 미쳤어.,7,1.0
숏커하려고 하는데 괜히 페미소리들을까봐 겁나네.,1,0.0
여초 직종으로 바뀐다는 것은 다 패망의 길로 간다는 것을 반증하지,3,1.0
ㅋㅋㅋ 맞아. 쟤도 크긴 오지게 크겠네.,6,1.0
오늘 부담스럽게 찾아오는 사람들이 왜 이렇게 많은거야,1,0.0
마른 하늘에 날벼락이 그런거 아니냐?ㅋ,0,1.0
회피형 인간들 극혐임 ㅠㅠ,3,1.0
나이 30 넘어서 까지 모솔인거면 인생을 어떻게 살아온거야?,0,1.0
와 저 여자 가슴골에서 수영하고 싶다,6,0.0
얘는 왜 자꾸 나오지?,1,0.0
지금 남아있는 중국인은 다 가짜 중국인 아닌가?,3,0.0
니는 조선의 국물이다,0,1.0
믿을 수 없는 찌라시 안 본지 오래다.,1,0.0
애들 입 찢어버리고 싶네,4,1.0
헤어진 게 죽을죄는 아니잖아,1,0.0
넌 머리가 왜 그렇게 나쁘니. 돌 아냐?,4,1.0
자기 돈벌려고 불법 저지르면 안되지,1,0.0
ㅋㅋㅋ요새는 안 맞아서 입을 여나?,0,1.0
명품 사재기 하는 동안 일원 한푼도 기부한 적 없으면서...,0,1.0
나도 타투이스트 되어야겠다.,6,0.0
ㅋㅋㅋ지도 지 와이프 임신했을 때 안마방가서 즐길 거 다 즐겨놓고 위선떨기는,6,1.0
더 이상 말 섞이 싫어니 니 맘대로 해라!,0,1.0
너 지금 자기소개 하냐?,1,0.0
조선족들이 많아서 살인사건이 많이 일어나는 듯,2,0.0
나는 쟤가 하는 말은 모두 거짓같고 친하게 지내기도 싫어.,0,1.0
그러니까 ㅋㅋ 얘 티비에 면상만 나와도 채널 바로 돌린다,0,1.0
야 저 교수 모자란 것 같다고 말하는 사람들 진짜 많아 유명해,1,0.0
쟤가 뭐가 예쁘다는 거지?,1,0.0
틀딱 할배들 좀 치워줘 제발,3,1.0
사람들 수준이 다 자기 같은 줄 알고 그랬겠지,1,0.0
내말이; 악플 못쓰게 손가락을 작살내야되는데,4,1.0
ㅋㅋ잡아놓고 하루 성 교육해 줘.,6,0.0
없는 부모 죽이고 있네 ㄷㄷ,1,0.0
그러게 금메달 리스트들 금메달이 대순가?,3,0.0
근데 또 꼴에 전직 대통령이라고 봐주겠지,0,1.0
그렇게 먹으니까 살이 안 빠지지,1,0.0
우리나라사회는 조금만 위로올라가면 갑질하려고,0,1.0
그래서 불법 다운로드 해서 봄ㅋㅋㅋ,5,0.0
할수있는 스킬을 써서 내마누라를 흥분시키세요,6,0.0
키우다 보면 말도 안듣고 귀찮으니까 버리면 되지,5,1.0
회사 여직원 카풀해주는데 이 년은 먼저 와서 기다리는 날이 없네.,7,0.0
그나이 먹도록 결혼도 안하니?,2,1.0
시설 좋은 원룸이나 오피스텔에 살면서 공부하면 되잖아?,1,0.0
저 정도 얼굴이면 봐줘야 할 거 같은데,2,0.0
"미필, 공익은 그냥 여자 취급 해야 함",1,0.0
너 언제까지 그렇게 막 살래?,0,1.0
버스에서 꽉 끼는 옷 입은 여고딩 배꼽 보고 발기하는 바람에 네 정거장 더 가서 내렸다,6,0.0
으 페미들 웅앵웅 거리는거 듣기 싫다;,3,1.0
다 허세와 가오만 가득한 지 자랑이야,3,1.0
"맞아, 그러니까 맘충소리를 듣지",3,1.0
지하철에서 여자 안내원 지나갈 때마다 치마 벗겨버리고 싶어,5,0.0
한번 따라가서 패버려야하는데,4,1.0
"#@인간및인간집단.인물.방송인.여성#도 참 대단하다, 그럼에도 불구하고 잘~ 살고 있단다",1,0.0
게임 진짜 더럽게 플레이 하네,1,0.0
우리나라의 다른 종목은 다 수준급인데 항상 축구만 못하네.멍청한 놈들.,2,1.0
니도 자신감 하나는 대박이다.,1,0.0
그니까 당한 애들은 쟤가 티비 나올 때마다 고통스러움,1,0.0
으 극혐이네 빨리 자리 옮겨,0,1.0
필리핀까지 가서 따먹을 열정이 넘치는 아재들,3,1.0
"아니. 매번 짧은 치마입고, 사장실 들어가면 한 시간씩 나오지도 않고 이상하잖아요.",6,0.0
니네 엄마나 아빠 둘 중 하나 뒤진 것 같다는 말이야,7,1.0
#@# 니는 검사시절 정권 비리에 맞서서 청와대랑 싸워본 적 있냐?,1,0.0
운동 해봤자 몸도 안 좋으면서 왜 해?,1,0.0
야쿠자 타투 보고 지딴에는 가오 좀 부리겠다고 따라한거야,0,1.0
응 ㅋㅋ 조금만 지한테 관심보이면 끼 오지게 부린다더라,3,1.0
나는 저렇게 먹으려고 해도 못 먹겠네 진짜,1,0.0
그러니까 생일이 재삿날 안된게 아깝네,0,1.0
비뚤어진 심성으로 사회악이 되지는 말자.,0,1.0
방역당국에서 백신 접종률 때문인지 치료제 홍보에는 소극적일 수밖에 없는데 생각은 좀 하자.,0,1.0
지 할 일을 안해,0,1.0
결국 페미들 때문에 피해를 받는 건 일반 여자들이 될 거다!,2,0.0
니 달리는 지하철에 몸빵함 당해볼래?,4,1.0
온라인에서 운동화 사는 애들은 짝퉁인 거 알고 사는 거 아니었음?,1,0.0
그건 돌이라서 그래. 그러니까 꼴찌지,3,1.0
쟬 보면 눈치 없으면 정신병도 없다는 말 너무 이해가 잘 간다.,0,1.0
